"","Rating","Text"
"432",4.5,"  ""Ready Player One"" is that perfect example of how the gaming society should be taken, and Spielberg has truly grasped what a gamer wants, and told a story that plays it smart."
"433",2,"  If you don't play video games, don't go. Another film with an EXTRA hour of motion-sickness inducing FX battle scenes. Again, ""We paid for the FX and are using every second of it."
"434",2,"  Graphics were great. The story was flat and predictable."
"435",5,"  Great Movie and Great read. Of course there were changes, but it was done well. I just wanted to send some love, because I really enjoyed myself while watching RP1 come to life."
"436",4,"  Beautiful and gorgeous!"
"437",5,"  O melhor estilo de Spielberg, pura divers�o para toda a família numa visão de futuro próximo, e até possível tirando as favelas de trailers"
"438",4.5,"  I thoroughly appreciated the references to MMO and gamer culture, as well as the larger themes such as P2W, freedom of identity and exploration, escape, and friendship that resonate with gamers"
"439",4.5,"  With an immense amount of pop culture references and cameos, beautiful and overwhelming visuals, and a plot that keeps you guessing and waiting, Ready Player One is a movie that almost anyone can watch and enjoy, young and old."
"440",2,"  It's a gorgeous dumpster fire."
"441",5,"  Good storyline with so many Easter eggs it's hard to keep up. Great music, effects. What more could you ask for?"
"442",5,"  So many treats in one movie... gonna have to rewatch this a few times! Spielberg is back to his best."
"443",1,"  Maybe its a good movie if you're not a fan of the book. But this almost has nothing to do with the book and the book is GREAT! What can you do?"
"444",4,"  The difference between the movie and the book took me aback but I still enjoyed the movie. The spirit of was still the same."
"445",5,"  In my perspective I watch movies to have fun and entertain and this movie blow my mind with a great effects and great story it makes my imagination go wild can't wait to have our own Oasis. . ."
"446",0.5,"  We were looking forward to this movie. Our family read the book multiple times and loved it. The book has a great storyline. If you are thinking you'll see any of the book on the screen, you are grossly mistaken. The only thing that made it from the book are characters' names and the fact there are threee keys. We left seriously disappointed. What a complete waste of effort."
"447",4,"  So I went to see the movie ""READY PLAYER ONE""The film ""READY PLAYER ONE"" is a good movie full of East Pearls.You can say with certainty that this film just created for us Geeks.The story was really good.The film included everything from everything was action, stress, adventure and a little love.But I missed something I do not quite know. But at the end of the film I did not feel wow he was just a nice movie.The film was mesmerizing and I could not stop looking for Easter Pear.Across the Internet they wanted a lot of criticism because of the huge amount of Easter pear in the film people did not enjoy the film but I do not agree! Hester Pearce only added to the film's experience. It was fun to look in every corner and face for our favorite accessories and figures.The film is suitable for any age and any type of geek whether you are a gamer or a movie lover or a technology lover and an enthusiast."
"448",5,"  This has become one of my favorite movies of all time. Spielberg has successfully bridged the gap between gaming and video game cultures. You needn't be a gamer to enjoy this fantasy movie. I actually spent the whole movie with a smile on my face this was so amazing. If i could afford it i'd keep going to the theater to watch it in IMAX 3D. This is definitely a movie to see in IMAX if you can. Because it truly shines on the big screen in 3D. I truly can't rave about this movie enough. Go, take friends, tell people about your experience. This movie needs to be seen. The moral of this movie couldn't ring more true in today's time; we need to connect more with the people around us. So share this movie with someone you love. :)"
"449",4.5,"  The book was awesome and this movie was really enjoyable. A lot of 80's and 80's moments! I will definitely see this again and buy the movie."
"450",5,"  A well-done film, to me, is one that keeps me purely entertained, doesn't contain many, if any, plot holes, is finely acted, and keeps me positively engaged. This is that type of film. The one thing to remember: this is a pure fantasy-type film. However, the real-world ridiculousness of corporate entities spending tons of money just to earn tons more money, at the expense of anyone and anything, is purely evident here. And the cliched ""little people"" against the ""big people"" theme is certainly played out here. But it works and it works really well. I love the fact that this movie used relative unknowns for all of the major roles. I was only familiar with Tye from the X-Men movie. Simon, I'm a huge fan of, but he wasn't a main character. The others, I've never seen before. The American accents from Ben and Simon were perfect. This movie kept me completely engaged from the word ""go"". Its pace kept my adrenaline going and its homages to the 80's were perfection, though it is hard for me to fathom that no other significant anthem songs were released between 1980 and 2045. This movie was pure entertainment, for entertainment purposes. And I absolutely loved it."
"451",5,"  One of best movies I've ever seen, some people say it wasn't as good but they just don't understand what the movie is really about"
"452",4,"  This film looks spectacular and had me smiling throughout. Loved a load of the references. There was a few plot hole's and questionable actions in the film but nothing major."
"453",3,"  While Ready Player One delivers some spectacular Spielbergian visuals, it fails to capture the pathos of its source material."
"454",3.5,"  Deep inside I want to give it a 10/10, but I have to point out the flaws and be truthful with my rating. I felt the movie fell apart around the sending squence in the real world. Awesome movie overall though."
"455",4.5,"  I really enjoyed this movie, it was so fun to catch all the different references to games, movies and everything 80's. I have read the book numerous times and think this is a great addition to the Ready Player One options. I think Speilberg did a great job of keeping the underlying theme of the book as the core of the movie."
"456",1,"  For an actual story, and not a brainless string of action sequences, read the book of the same name."
"457",2.5,"  I have read the book. I am attempting to separate the two for the purpose of this review. tl;dr - It's a fun movie with lots of action. The main character is boring and the plot is a series of Dues Ex Machinas and straight up plot holes coinciding to form a resolution.Pros: Movie is fun. It has genuine laughs, thrills, and chills. The references are cool without feeling like advertising (mostly) and the acting is solid. The Oasis is gorgeous to look at and the action is amazing in 3d. Definitely see this in 3d if you can spring for it. The race is exactly as cool as the trailer implies and a Gundam fights Mechagodzilla with the Iron Giant which is pretty dope.Cons: Not clever at all. Wade is a generic everyman protagonist with the motivation of One Punch Man played straight instead of for laughs. Cooke shines and the movie should have been about her. Art3mis is more interesting than Wade by a wide margin. The final battle is cool, but there is so much more that could be done. Instead we see Wade driving around in his Delorian shooting various weapons out the window while seeing glimpses of other characters from various worlds who are probably doing much cooler stuff. Also in that previously mentioned Iron Giant + Gundam Vs Mechagodzilla fight the protagonist is none of those which should really disqualify him from being the protagonist. In the interest of spoilers I'm not going to go into detail about all the plot holes that exist in this movie, but there are a lot.Also if you haven't read the book, wait until you've seen the movie. You'll probably enjoy it more."
"458",0.5,"  This is the movie that gets made when IOI wins. All of the character that made the book's quest and players interesting was changed for no discernible reason."
"459",0.5,"  Spielberg is an embarrassment."
"460",5,"  very good movie fun and interesting"
"461",2.5,"  Good message but a violent sensory assault"
"462",4,"  Louise & me enjoyed this. I think it helps that we were around in the 80s and there's nods to Akira, Gundam Wing and Mecha Godzilla...I know, cool memories and Nostalgia do not a film make, but it was an entertaining yarn too..Won't lie though, the Shinning & Alien references seemed a little extreme.-hilarious, but extreme."
"463",4.5,"  As far as adaptations go, I've rarely seen a movie make so many changes to the source material. Every trial was changed, the characters look different, that plot was massively altered... about the only thing that's book accurate are the character's names and races. Somehow, in spite of all of that, Ready Player One managed to capture the heart of the book in a way that more faithful adaptations so rarely do.In both novel and movie form, Ready Player One is a love letter to nerd culture. Almost every scene in the movie is packed with references to movies, video games, and comic books. I managed to catch Raven from Teen Titans in some street art at one point and I'm sure I missed a thousand other references hidden in the background. This is the kind of movie people are going to go through frame by frame to catch everything and they'll still miss stuff!But while all that's great, what is this story actually about and is the plot any fun?Imagine that the richest man in the world loves video games and is brilliant at creating them. Then imagine that man dies, only instead of leaving his wealth to his heirs, he creates a treasure hunt in his greatest video game with all his wealth going to the person who completes the hunt first.This is Ready Player One and, no matter which version you pick, it's a blast from start to finish. The movie also gets the rare honor of being of equal quality to the book in this reader's eyes. While the book's treasure hunt was better due to the fact that it could be drawn out over several hundred pages instead of having to be summed up in two hours, the movie had a better sense of humor and the characters were a lot more fun and fleshed out because it's no longer a first-person story. The movie also vastly improved upon the book's romance, which was a massive drawback for me and many of the novel's critics. It's still not a love for the ages, but it went from cringe-worthy-at-best to harmless fluff.If you enjoy video games, nerdy movies, or even just stunning visuals, then Ready Play One is well worth your time. While I'd probably give this a 4/5 for plot, characters, and humor, I'm bumping it up to a 5/5 for the insane amount of effort put into pumping this thing full of Easter eggs for viewers to find. Those elements take a decent movie and make it something that I'd happily watch several times over, if only to see if I can spot something that I missed the last time I watched it.If you do enjoy the movie, I would recommend giving the book a shot. As I said before, its romance side-plot has some major issues, but main story is strong enough that I could look past it. I was also really glad that I'd read it while watching the movie because this one movie very fast and I think my background knowledge made the plot a lot easier to follow."
"464",4,"  Ready Player One is a unique, dazzling, innovative story come to life on the big screen. Filled with '80's pop culture references, Spielberg's newest blockbuster delivers a fun time at the movies. It wasn't the most amazing or in-depth movie in the world, but its message was clear, and its storyline wacky, crazy, and exciting. It was a wild ride that serves as a solid and visually dazzling flick that will entertain many, whether you grew up in the '80's or not."
"465",1.5,"  the only thing that this movie has in common with the book is the title. Is a shitty adolescent movie with a videogame skin"
"466",5,"  Amazing recommend it"
"467",5,"  A love song dedicated to every 80's child. I was smiling ear to ear through the entire movie. Yes, 'the book was better'', but this movie enhanced the book in so many ways. I will be buying a copy of this when it comes out. To not only watch for fun, but to try and enjoy all the 'Easter eggs' I missed. The sad part is the fact a sequel is not feasible."
"468",4.5,"  Awesome movie with so many Easter eggs i lost count!"
"469",3.5,"  It's a fun movie, not amazing, but really fun. Really gave off a classic vibe in terms of story-telling and acting to the point that it felt like I was watching an 80s film made with modern technology. I never read the book though, and at times I wasn't sure if there were some things I was missing out on due to the fact (although my friends who did read the book mentioned that the film and book are very different). I'd recommend this as a fun movie though. Great visuals, fun 80s vibe, and tons of easter eggs.ps. without giving away too much I really enjoyed the second key challenge ;)"
"470",1,"  As a stand alone film I would have enjoyed it. As a film adaptation of a book it was abismal. They threw away the soul of the book. What garbage."
"471",4.5,"  A really fun movie, and i cannot see why anyone would criticize it based on its visuals and fun nostalgia. Really fun time, want to see it again."
"472",5,"  another brilliant movies by steven Spielberg , loved the plot, great acting and awesome visual effect definitely will watching again!"
"473",3,"  A non stop wave of nostalgia inducing ""easter eggs"" and product placements. A story that is simple, with little character development, some good humorous moments and is akin to that of Harry Potter or Hunger games, and themes similar to Sword Art Online. Really there is nothing new or lasting in this movie. It completely relies on its references and is very forgettable."
"474",3.5,"  Run-of-the-mill adventure movie with thrilling visual effects. 60% of the movie is CGI, so only watch it if you're into that sort of thing. It's a fun movie for all ages, even with the references to pop culture and video games from the 80s/90s."
"475",5,"  99.8%.Its not for everyone. But for me, this was the greatest movie experience of my entire life. All the games I grew up playing on the big screen in one more, presented in an incredible way. I cannot express in words what this was like. I often use this one analogy when I describe what going to Comic-Con is like for people who have never been to one -- ""It's like a child going to the zoo and seeing animals for the first time"" - well that is sort of what this movie was like for me. I remember when one character says the words, ""I choose the form of ... Gundam"" I literally jumped out of my seat and started clapping. This was ... this was everything. I would legitimately even see this again (except I'm going to opt for maybe buying it on DVD when it becomes available because there were about 100 easter eggs in it that i'd love to find). Other than being incredibly rich with amazing video game and pop culture references, Ready Player One is an incredible movie on its own. While it won't be nearly as enjoyable to non-gamers, It has a fantasic storyline and lots of action that any fan of action/adventure films will enjoy. Without delving too deep into it, in 2025 a man creates the first working Fully Virtual Reality (VR) world just in the nick of time as the world's resources were being depleted and life was looking glum. In 2047, the creator of this incredible virtual world where you can be anyone and do anything (much like the tv series Caprica) passes away and informs players that he has hidden an easter egg in the game and whoever finds it will be able to change the world in their own image as well as inherit his half a trillion dollars worth of stock. A company called IOI or Innovative Online Industries restructures their entire company to trying to find the keys to unlock the easter egg in the virtual world and remake it in their image - one rules by advertisements. The movie focuses on an average young man, and avid gamer, who knows everything there is to know about the VR world's creator and ends up finding the first key - inciting IOI to come after him in real life. Well I would not necessarily recommend this movie to anyone over 45, for all others ... this is as good as it gets people. This is entertainment."
"476",5,"  Speilberg magic should be 98 percente d of your saying that fucking beetle juice is better than this fuck of your not critics you fucking morans you haven't better seen films"
"477",4,"  Pretty good adaptation of one of my favorite books. Of course they took some liberties but it would have been hard to include all of the detail (especially about the games and game history) in a two hour nineteen minute movie. If you can suspend with expectations tied to the book it's really enjoyable."
"478",2.5,"  Save your money on this one. Premise was a tron ripoff. It's hard to swallow credulity while trying to watch because you have to suspend so much disbelief as to make this a very juvenile movie. If you'r e under 12 go see it, if not, skip it."
"479",1.5,"  Poor follow through and script that doesn't make sense."
"480",4.5,"  Amazing film! All of the references it's like a video game/movie fanatic's wet dream. My personal favorite is the Stephen King 'The Shining' scene. Absolutely phenomenal. Definitely didn't think I would like it at first after seeing the trailer, but I'll definitely say after seeing the movie I love it. 100% recommend seeing this. Steven Spielberg did it again."
"481",4,"  Overall I enjoyed it, but they really detracted from the book. There were some pretty awkward moments, but there were some great ones as well. I don't want to get into spoilers, but I wish there were puzzles to find the gates instead of it showing up once they grabbed the keys. Need to watch it over and over to see most of the hidden characters."
"482",5,"  it was a thrilling action romance movie, with many twist and turns i would recamend it to all."
"483",5,"  Such a great experience! So many funny moments and so many Easter Eggs and references to other games and movies! Brought back so many memories! The screen write is so good. You can't do less than cheer all the time for the main characters! It's great movie for people that grew playing video games and that are aware of the pop culture!"
"484",3,"  Although I wound up liking this movie, it did focus more on visuals and nostalgia than story."
"485",4,"  Overall I enjoyed it, but they really detracted from the book. There were some pretty awkward moments, but there were some great ones as well. I don't want to get into spoilers, but I wish there were puzzles to find the gates instead of it showing up once they grabbed the keys. Need to watch it over and over to see most of the hidden characters."
"486",5,"  it was a thrilling action romance movie, with many twist and turns i would recamend it to all."
"487",5,"  Such a great experience! So many funny moments and so many Easter Eggs and references to other games and movies! Brought back so many memories! The screen write is so good. You can't do less than cheer all the time for the main characters! It's great movie for people that grew playing video games and that are aware of the pop culture!"
"488",3,"  Although I wound up liking this movie, it did focus more on visuals and nostalgia than story."
"489",3.5,"  Enjoyed the movie, great fun. Not overly complicated, but wish Sorrento was a lil more of a competent and less inept villian. Would have made the ending more satisfying. Also, wish they included the nostalgic parts a bit more other than the quick flashes in the mega-battle scene at the end. But as a 80's baby, I really enjoyed it and had a good time."
"490",4.5,"  Even though this movie is much different from the book, I still found it very fun and well done. The virtual reality world is amazing to be in and the reality world is not overly depressing like so many recent movies. Great humor and incredible action. I highly recommend it."
"491",5,"  T'was a jolly good showwww"
"492",5,"  One of the best movies I have see in recent times. Absolutely fantastic.. Must watch for a gamer. I would compare this movie to avatar where people are taken to a different world to experience the magic that can only happen with cgi, GREAT MOVIE!!!!!"
"493",5,"  Lives up to the high standard of the book. The changes made helped immensely with the flow and level of suspense. All I want to do is sit and pause the movie to soak in all of the characters spanning across so many franchises in every scene. This was honestly a movie I thought would never work because of all the licensing issues they would have, but they pulled it off and pulled it off masterfully."
"494",3.5,"  good movie but cringy and has too many dumb cameos from game characters that arent relevant also it was pretty predictable some parts were interesting thought and the visuals were good but will probably not be as good as game graphics in 2045"
"495",4.5,"  As a gamer and someone who has read the book I loved the movie. So did my gamer wife and 12 year old daughter. My 5 year old wasn't so interested in it. I give it a 8+ out of 10. The book is intriguing while the movie is action. Two very different but both are awesome."
"496",4,"  Visually an Epic Pastiche of a Nerd's 80's and 90's Memorabilia collection made onto film. Action scenes are well made, and CG is well crafted, although at times you feel like you are a watching a Video Game cinematic, but this seems to be done on purpose. The story albeit generic, is well crafted in its arcs, and though it suffers from some less than ideal acting specially in the ""real world"", it makes for an entertaining and fun pop-corn flick."
"497",3,"  Very intense visuals, beautifully rendered. Some of the story didn't make sense to me, had that ""you just have to accept it"" type of feel. Very very very corny, I could see mostly anyone 30 or under cringing at some of the scenes. A few of the pop culture references and other video game references were pretty clever and done nicely.Didn't like the way the relationship between two of the main characters felt so forced and quick paced. I cringed every time they made moves on each other, the whole time I thought it was one sided and that one person was using the other person but it turned out to be sincere. Also didn't understand how a corporation could get away with terrorism within the borders of the US (in broad daylight) several times. The authorities never showed their face until the cliche last moment, saving the plot from becoming an actual tragedy. I never read the book, I'm wondering if my opinions would be any different. I feel like I lot of meat was cut out in order to produce something that'd make sense."
"498",2.5,"  I understand liberties have to be taken when converting a book to a movie, especially one that requires so much licencing. But it was hardly the same story. Why was this movie even made? Boring and disappointing. It felt rushed and incomplete. It had a lack of mystery, imagination, and adventure, as well as character development. Everything felt undeserved. Plus, though the OASIS scenes were cool, I really wasn't that impressed, and they still often felt like a clusterf. Also there were so many plot holes and impossibilities in the story and characters, even in a movie like this, that I was kind of annoyed."
"499",4,"  Muy diferente al libro, pero me gust�. La segunda llave es lo mejor de la película, entre miles de eastern eggs."
"500",4,"  Really enjoyed it! Captured much of the spirit of the book, while changing almost all the references. Still great to see how many they were able to make! A few missed opportunities from the book that I thought would have really fit their message and story, but great none the less :)"
"501",1,"  Really really bad. Nothing makes any sense. The protagonist and antagonist's motivations are pretty much non existent, there are no stakes, it's not even entertaining. Don't see."
"502",5,"  gran pelicula del 2018"
"503",3.5,"  3.5 stars. Impressively ambitious to a fault, and fills up just enough pop culture references to leave room for a fun story. As far as a dystopian film however, its unoriginality is both its greatest strength and its biggest weakness."
"504",1.5,"  If only Spielberg wrote The Matrix. RP1 has a much simpler and current understanding of vertual reality. Those who discredit this film because it's too nostalgic miss the point. The nostalgia makes the film fun and watchable for those of us 44 year olds and helps us remember the 80's with fondness. This is deliberate and makes the film so enjoyable to watch, even if the film does appear juvenile in a world that takes itself too seriously."
"505",1,"  I don't even know where to begin with this movie, this movie is just a gigantic disappointment before this movie came out i decided to read the book before watching the movie. Then i went and watched the movie excited about how Spielberg was going to recreate this engaging plot with 3 dimensional characters with all the 80's references and everything like that. NOTHING FROM THE BOOK WAS UTILISED i swear to god i had my hand in my head throughout the movie thinking about how i paid real money to watch some cgi playground with no meaning at all. I don't even know how people are praising this movie? It's either they haven't read the book (which i recommend they do, it's a great book) or they are the type of people who watch movies and get bored when there is no explosions and cars crashing into each other to listen to 5 minutes of character development. I am just extremely disappointed in this movie the movie doesn't even suck it's just a mediocre movie that will probably be forgotten as ""that movie about video games and 80's stuff"""" instead of being remembered as a thought provoking movie like inception.The reason i gave this movie a one star and not like two is because i was expecting a lot form Spielberg especially when he was one of my favourite directors until well you know this thing came out. I don't know what he was thinking was out of greed and pure laziness or is it because he didn't know how to approach a movie like this. It's like he ripped out pages of the book dumped them into a bag picked out 5 random pages and said ""Yeah let's put this in the movie"" and dumped the rest of the pages.I am just gonna end this review/rant of how the movie sucked and say just read the book and skip this movie."
"506",4,"  Muy buena combinaci�n de generaciones a través de la música y los personajes... Muy buena historia. Thumbs UP!!"
"507",4,"  I was disappointed in some of the plot choices Spielberg made in comparison with the book, though i realize some of the detailed 80's pop culture references in the book had to be extracted to fit the knowledge base of a larger movie going audience. Biggest disappointment was making the real world main characters too attractive. Art3mis was supposed to have a much more promiment birthmark, and Wade was supposed to be pasty and chubby. Both details from the book fit the plot better than the more attractive movie counterparts. Overall, I am delighted to have one of my favorite books made into a movie by one of the greatest directors of all time."
"508",2,"  A cheap celebration childhood popculture namedropping carried badly by a cliché story and flat characters. Everyone under 21 will love this sloppy pile of overhyped Bantha poo. We'll soon forget about this one."
"509",5,"  Super fun and if you have enjoyed video games and pop culture over the last 40 years then you will love all the references. If you havent it is still a ton of fun."
"510",4,"  Lots of great characters and visual effects. Some plot holes but it's an entertaining movie. It's basically a 2 hour PSA to put down our digital addictions and unplug every once in a while."
"511",3,"  Fun adventure film with a lot of pop culture references."
"512",4.5,"  If you've read the book, don't expect it to be like the book, at all. Treat it as an alternate telling of the story, like how the new Battlestar Galactica was quite different from the old, yet still amazing. That's what Ready Player One is. Very different, but still a must see. If you're in your 40's and were into geeky stuff, this is like a heartfelt homage to your childhood. I was grinning throughout and felt like a kid again!"
"513",4,"  Muy buena pelicula, se entiende muy bien lo que desea explicar. La pelicula demuestra a lo que puede llegar a ser la sociedad actual en un futuro y como perderiamos la consiencia de la realidad inconcientemente.En terminos de estetica... la verdad es que la pelicula aplica muy bien los efectos y las escenas actuadas, la bajo un poco por detalles tales como reflejos, enfoque de luz, errores de actuacion los cuales son muy minimos.Pero en si genial pelicula, perfecta para ir jovenes con sus amigos. No la recomiendo para adultos ya que implica temas que ellos actualmente capáz que no los entiendan.Muy recomendada."
"514",4,"  Very entertaining. A good story accompanied by lots of 80s references. iT'S DEFINITELY WORTH YUOR TIME TO WATCH IT. i GREW UP IN THE 80S AND IT WAS A PLEASURE TO SEE IT. mY 10 YEAR OLD ENJOYED IT AS WELL SO THIS IS A MOVIE ALL AGES CAN ENJOY."
"515",1,"  Fans of the book beware, the floor will surely fall from under you like the final scene in the movie... This movie is at best an adaptation of the book, it differs so much in some respects that it alters the story completely... if you like gaming, and were young during the 80's and have only seen the movie, do yourself the favor and read the book."
"516",4.5,"  Steven Spielberg had a huge influence on my love for movies. Recently, last 10 years i have noticed that recent movies are technically good, but kind of old-fashioned and without spark. Ready Player One brought that spark for me. Of course, Im in love with pop culture and pop culture references that contain this movie and novel, it was to be expected. I was afraid that Spielberg will be lost in too much CGI, virtual world Oasis, but i was wrong, that was even the most entertaining and convincing part of this movie. And yes i know, there should be corny sweet moments as it is movie for grown up kids, and new generation of kids, but i didn't mind those moments, it doesn't go overboard with it. Ready Player 1 is the cutest film i have seen this year, made me smile all throughout, it is a movie for movie geeks, nerds brought up in the 80s and 90s. Absolute gem, feel good movie of the year."
"517",5,"  An absolute delight and a lovely adaptation of the book! Once again, Spielberg brings out the charm and skillfully applies it to geek culture and gamer communities! (So many Batman and Overwatch gems, I love it!)"
"518",4,"  The biggest problem with Ready Player One is that the references are mostly confined to pop culture from the 80s and 90s. In the universe, it would make a sort of sense that the devotees to the Oasis and to James Halliday would consume the same content Halliday did, despite this taking place 60 years after all of those pop culture references. But the downside is that tweens and teenagers would find this movie almost completely inaccessible (how many 13-year-olds have seen The Shining?).No, this movie is for the kids of the 80s and 90s, the ones who grew up with Buckaroo Banzai but consider the Bee Gees ""old school"" even if they're technically only a few years apart. The laughs and exhilaration were genuine from me, and there were so many things to notice that it made me want to see it again just for the sake of making sure I didn't miss anything. This is a movie without much depth but with lots of spectacle. It's a movie that capitalizes on nostalgia without digging deeper. It builds a virtual world and ignores the real one. It's a movie with characters that are two-dimensional but relatable. In other words, it's just like an 80s movie.(Note: I didn't read the book. Any responses that include the phase ""in the book..."" will be ignored and dismissed; this is a movie review, not a book review.)"
"519",1.5,"  THE MOVIE WAS ENTERTAINING BUT DEPARTED DRASTICALLY FROM THE BOOK."
"520",4,"  Very good but for a teen who didn't watch The Shining, not as good as it could've been."
"521",1.5,"  Pop culture cannibalizes itself."
"522",4,"  Although set in Ohio in 2045, Steven Spielberg's ""Ready Player One"" opens with Van Halen's 1984 ""Jump"". Puzzling, and the nostalgia eventually reveals in the screenplay by Zak Penn and Ernest Cline, based on Cline's book. Most of ""Ready Player One"" is set in the virtual world OASIS, where you can game as your avatar. The movie is a visual marvel to behold. Yet, source material leave something to be desired. And at 2 hours and 20 minutes, it's at least 30 minutes too long. Great message gets lost in aftermath."
"523",5,"  WOW. I read the book and this is just as fun. I will be seeing this OVER and OVER again!"
"524",4,"  Feels like I relived my childhood watching this film. Love all of the references. Got the feels when the Gundam came out."
"525",5,"  An extremely exciting, fun, and wild ride that makes you feel like a kid again. When it comes to adventure, Spielberg never fails!"
"526",2.5,"  Just mediocre. Boring."
"527",5,"  I loved the movie and I loved the book. It was absolutely spectacular."
"528",1,"  Utter garbage! If you read the book, you're sure to be greatly disappointed. Spielberg basically gutted the entire flick and made it ready to see adaptation of what amounts to a Disney flick. Everything that was good about the book was destroyed. Which is sure to leave all RP1 BOOK fans, feeling empty. How this is getting any positive reviews is beyind me? Maybe indicative of the direction our once great country is going as a whole. Garbage!"
"529",5,"  If you have a interest in gaming a must see."
"530",5,"  Fantastic visuals, great story."
"531",5,"  ??????????????????? ??????? Easter Egg ?????????????????????????????????????????????????????????????????? ??????????????????? ???????????????????????????????????????????????????????? Easter Egg ??????????????????????!! ??????????????????????????????????????????????????????????????????? 2 ??????? 20 ?????????????????????????????????????????????? ????????????????????????????????? ????????????????? ?????????????????????????????????????????? ?????????????????????????????????? ??????????????????????????????????????????? ????????????????????????????????????? ????????????????????????????? ???????????????????????????? Easter Egg ????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????? ??????????????????????????? ????????????????????????? ????????????????????????????????????????? ????????????????????????????????? 10/10 ????????????????????????????"
"532",4,"  Movie was very good. If you read the book and expect to see it on screen, you will be disappointed. Go and enjoy it for itself, independent of the book. There are great references and nostalgia. They will move fast though, so be prepared. There is one mildly scary part that was not in the book based on a popular horror movie. Younger children may be scared."
"533",2,"  This movie is mediocre at best. Whilst the special effects are impressive and there are lots of references, that is where the good things about this movie end. There is no character development and the plot is both predictable and tedious."
"534",5,"  The best movie ever!"
"535",3,"  If you haven't read the book, I'm sure you'll find this movie really fun and enjoyable. It's probably a 4.5 star movie. If you HAVE read the book, this movie is NOT the book. I'd give it 2.5 stars, but I'll round up to 3. It has the spirit of the story, but lacks the soul of the book. All the references and things in the book that had an old nerd like me, turning pages, were replaced by things, that I assume, have a broader audience. As much as I understand the need for brevity in film adaptations, this isn't that. This is ""inspired by"" not ""based on""."
"536",5,"  Great film something for everyone enough action, future sci-fi,fantasy would definatly watch again"
"537",5,"  This is just an amazing movie! the great pop culture REFERENCES don't even weigh down an altogether solid story with great acting and cgi."
"538",4.5,"  I went into this film with no real expectations or knowledge of what this film was about (beyond the commercials). A few of my friends had read the book, and I was just along for the ride. I have to say I was genuinely impressed with this movie from start to finish. This film is a box office movie, but feels like a cult-classic film with all the old movie/ video-game references. I can see this being a film that many die-hards will watch over and over for years to come. The film does a incredible job with the following:1. Establishing meaningful characters in a short amount of time. 2. A near perfect flow to the movie; balancing action, character build, and comedy. 3. Creating an interesting and tense plot/ story4. AMAZING nostalgic touches (you gamers know what I'm talking about).5. Top-notch CGI, sound and action. This is a 7.5/10 film overall, a 9/10 for action/ CGI, and a 10/10 for entertainment. There was never a moment in this movie where I felt bored or lost (aka no The Last Jedi casino scene). The actors/ actresses were genuine and filled their respective roles nicely. The ONLY complaint I have is the end feeling a little cheesy, but that is pretty common for a movie like this. For my friends that read the book, they said the movie is very different in certain respects, but that being the case, they still loved it. Enjoy!"
"539",0.5,"  Bad bad baaaad film."
"540",3,"  Ready Player One has great cgi and the 3D effects are impressive at times. Its retro 80s theme unfortunately also applies to the flat characters and plotting. It doesn't make use of its semi-dystopian future to warn us about some end-game effects of current technologies or social trends. You don't care about the good guys or their quest, there are no politics - just a generic incompetent bad guy who should be a stand-in for something larger than personal ambition. History is flattened to mere pop culture nostalgia. The moral of the story is to only game 5 days a week, I guess, because reality, is, like, real...?"
"541",2.5,"  The movie almost never lives up to the book, but this was so far off it is ridiculous. The movie felt rushed and never gave you the time to care for the characters. Should have been multiple movies and needed better casting."
"542",4,"  A fun, multi-generational film with heart and soul."
"543",5,"  A great celebrating to my childhood"
"544",4.5,"  An exciting movie with great characters and thrilling action. Speilberg's talents really show here as the movie is directed fantastically. The special effects is fantastic and the references are just icing on the cake. The story is interesting and never stops moving. The pacing is excellent however there are some scenes that lack when compared to other scenes such as the dance scene and the final chase scene."
"545",5,"  Amazing, exciting, and stunning. Spielberg did it again."
"546",1,"  Very disappointed... not sure why there is such a high rating. Bad acting, bad adaptation of the book, and thin characters. Made for a painful watching experience, save for an exciting moment here or there."
"547",1,"  Cliche story with poorly written world, bland characters with awful dialogue, forgettable action scenes (except for maybe the first one) and almost no soundtrack. A surprisingly unfun and cringe movie. Spielberg really didn't try very hard on this one."
"548",4,"  It was fun to watch."
"549",4,"  Great movie! Saw it this weekend, good family-ish movie with the now required for a PG-13 movie single F-bomb. I did not read the book, but according to the person behind us, "" it was nothing like the book!"" All in all a fun movie and worth seeing."
